Floor G
Floor G Atrium Zone 1
Floor G Atrium Zone 2
Floor G Back Projection
Floor G Cafe Store
Floor G Circulation
Floor G Computer Workshop
Floor G Cyber Physical
Floor G Decision Theatre
Floor G Draught Lobby
Floor G EPTCell
Floor G EPTControl
Floor G Entrance Lobby
Floor G Event Space
Floor G Event Store
Floor G Female Showers
Floor G Incoming Services
Floor G Kitchen
Floor G LVPanel
Floor G Lift
Floor G Lift Lobby
Floor G Main Entrance
Floor G Male Showers
Floor G Meeting
Floor G Meeting Room
Floor G North Comms
Floor G Room
Floor G SUDS Laboratory
Floor G Server Area
Floor G Servery
Floor G Shared Labs
Floor G Shared Work
Floor G Smart Grid
Floor G Smart Grid Lab
Floor G South Comms
Floor G UPS
Floor G: Plant Room 1
Floor G: Plant Room 2
Floor G: Plant Room 3
Floor G: Plant Room 4
Floor G: Room 1.012
Floor G: Room 1.013
Floor G: Room 1.014
Floor G: Room 2.055
Floor G: Room G.003
Floor G: Room G.004
Floor G: Room G.005
Floor G: Room G.006
Floor G: Room G.007
Floor G: Room G.008
Floor G: Room G.009 Zone 1
Floor G: Room G.009 Zone 2
Floor G: Room G.010
Floor G: Room G.011
Floor G: Room G.012
Floor G: Room G.013
Floor G: Room G.014
Floor G: Room G.015
Floor G: Room G.016
Floor G: Room G.018
Floor G: Room G.019
Floor G: Room G.020
Floor G: Room G.021
Floor G: Room G.022
Floor G: Room G.024
Floor G: Room G.025
Floor G: Room G.026
Floor G: Room G.027
Floor G: Room G.028
Floor G: Room G.029
Floor G: Room G.031
Floor G: Room G.032
Floor G: Room G.038
Floor G: Room G.039
Floor G: Room G.040
Floor G: Room G.041
Floor G: Room G.042
Floor G: Room G.044
Floor G: Room G.045
Floor G: Room G.047
Floor G: Room G.052
Floor G: Room G.053
Floor G: Room G.054
Floor G: Room G.055
Floor G: Room G.056
Floor G: Room G.057
Floor G: Room G.059
Floor G: Room G.060
Floor G: Room G.061
Floor G: Room G.062
Floor G: Room G.063
Floor G: Room G.064
Floor G: Room G.065
Floor G: Room G.066
Floor G: Room G.067
Floor G: Room G.069
Floor G: Room G.070
Floor G: Room G.071 Zone 1
Floor G: Room G.071 Zone 2
Floor G: Room G.071 Zone 3
Floor G: Room G.071 Zone 4
Floor G: Room G.071 Zone 5
Floor G: Room G.075
Floor G: Room G.077
Floor G: Room G.079
Floor G: Room G.080
Floor G: Room G.081
Floor G: Room G.082

 Accessible WC
 Ambient Kitchen
 Collaboration
 DIG Zone 1
 DIG Zone 10
 DIG Zone 11
 DIG Zone 12
 DIG Zone 13
 DIG Zone 14
 DIG Zone 15
 DIG Zone 16
 DIG Zone 17
 DIG Zone 3
 DIG Zone 4
 DIG Zone 5
 DIG Zone 6
 DIG Zone 7
 DIG Zone 8
 DIG Zone 9
 Design Research Workshop
 Electronic Workshop
 Female WC
 MSc Zone 1
 MSc Zone 2
 MSc Zone 3
 Maker Space Zone 1
 Maker Space Zone 2
 Male WC
 Meeting
 Meeting Room
 North Comms Room
 South Comms
 TVStudio Research
 Tels Sole Rm Zone 1
 WC Lobby
 eSocial Learning
Plant Room 5
Plant Room 6
Plant Room 7
Plant Room 8
Room 1.002
Room 1.003
Room 1.004
Room 1.005
Room 1.007
Room 1.008
Room 1.009
Room 1.009 Zone 1
Room 1.009 Zone 2
Room 1.010
Room 1.012
Room 1.013
Room 1.014
Room 1.015
Room 1.017
Room 1.018
Room 1.019
Room 1.020
Room 1.024
Room 1.024 Zone 1
Room 1.024 Zone 10
Room 1.024 Zone 11
Room 1.024 Zone 12
Room 1.024 Zone 13
Room 1.024 Zone 14
Room 1.024 Zone 15
Room 1.024 Zone 16
Room 1.024 Zone 17
Room 1.024 Zone 2
Room 1.024 Zone 3
Room 1.024 Zone 4
Room 1.024 Zone 5
Room 1.024 Zone 6
Room 1.024 Zone 7
Room 1.024 Zone 8
Room 1.024 Zone 9
Room 1.025
Room 1.025A
Room 1.025B
Room 1.026
Room 1.027
Room 1.030
Room 1.031
Room 1.032
Room 1.038
Room 1.039
Room 1.040
Room 1.041
Room 1.042
Room 1.042 Zone 1
Room 1.042 Zone 2
Room 1.042 Zone 3
Room 1.043
Room 1.0C
Room 1.1C
Room 1.2C
Floor 2
Floor 2 Admin
Floor 2 Admin Zone 1
Floor 2 Admin Zone 2
Floor 2 Admin Zone 3
Floor 2 Circulation
Floor 2 Common Room
Floor 2 North Comms
Floor 2 North Comms Room
Floor 2 Seminar Room
Floor 2 South Comms
Floor 2 TIG
Floor 2 UTMC
Floor 2 Urban Observatory
Floor 2 WC
Floor 2: Plant Room 10
Floor 2: Plant Room 11
Floor 2: Plant Room 9
Floor 2: Room 2.002
Floor 2: Room 2.003
Floor 2: Room 2.004
Floor 2: Room 2.005
Floor 2: Room 2.007
Floor 2: Room 2.008
Floor 2: Room 2.010
Floor 2: Room 2.011
Floor 2: Room 2.012
Floor 2: Room 2.013
Floor 2: Room 2.014
Floor 2: Room 2.015
Floor 2: Room 2.017
Floor 2: Room 2.018
Floor 2: Room 2.019
Floor 2: Room 2.019 Zone 1
Floor 2: Room 2.019 Zone 2
Floor 2: Room 2.019 Zone 3
Floor 2: Room 2.020
Floor 2: Room 2.021
Floor 2: Room 2.022
Floor 2: Room 2.022 Zone 1
Floor 2: Room 2.022 Zone 2
Floor 2: Room 2.023
Floor 2: Room 2.024
Floor 2: Room 2.025
Floor 2: Room 2.026
Floor 2: Room 2.027
Floor 2: Room 2.028
Floor 2: Room 2.031
Floor 2: Room 2.033
Floor 2: Room 2.034
Floor 2: Room 2.035
Floor 2: Room 2.037 Zone 1
Floor 2: Room 2.037 Zone 2
Floor 2: Room 2.038 Zone 1
Floor 2: Room 2.038 Zone 2
Floor 2: Room 2.039
Floor 2: Room 2.040
Floor 2: Room 2.041
Floor 2: Room 2.042
Floor 2: Room 2.043
Floor 2: Room 2.044
Floor 2: Room 2.045
Floor 2: Room 2.046
Floor 2: Room 2.047
Floor 2: Room 2.048 Zone 1
Floor 2: Room 2.048 Zone 2
Floor 2: Room 2.048 Zone 3
Floor 2: Room 2.048 Zone 4
Floor 2: Room 2.048 Zone 5
Floor 2: Room 2.049
Floor 2: Room 2.050
Floor 2: Room 2.055
Floor 2: Room 2.056
Floor 2: Room 2.057
Floor 2: Room 2.058 Zone 1
Floor 2: Room 2.058 Zone 2
Floor 2: Room 2.059
Floor 2: Room 2.060
Floor 3
Floor 3 Accessible WC
Floor 3 Circulation
Floor 3 Female WC
Floor 3 Group Study Area
Floor 3 Male WC
Floor 3 Meeting
Floor 3 Meeting Area
Floor 3 Meeting Room
Floor 3 North Comms
Floor 3 Scalable And Cloud
Floor 3 Scalable And Cloud Zone 1
Floor 3 Scalable And Cloud Zone 2
Floor 3 Scalable And Cloud Zone 3
Floor 3 Scalable And Cloud Zone 4
Floor 3 Scalable Cloud
Floor 3 Scalable Cloud Z1
Floor 3 Scalable Cloud Z2
Floor 3 Scalable Cloud Z3
Floor 3 Scalable Cloud Z4
Floor 3 South Comms
Floor 3 TS2a Flat Floor Teaching Zone 1
Floor 3 TS2a Flat Floor Teaching Zone 2
Floor 3 TS2a Flat Floor Teaching Zone 3
Floor 3 TS2a Flat Floor Teaching Zone 4
Floor 3 TS2b Flat Floor Teaching Zone 1
Floor 3 TS2b Flat Floor Teaching Zone 2
Floor 3 TS2b Flat Floor Teaching Zone 3
Floor 3 TS2b Flat Floor Teaching Zone 4
Floor 3 TS2b Flat Floor Teaching Zone 5
Floor 3 TS2b Flat Floor Teaching Zone 6
Floor 3 TS2b Flat Floor Teaching Zone 7
Floor 3 TS2b Flat Floor Teaching Zone 8
Floor 3 TS2b Flat Floor Teaching Zone 9
Floor 3 TS3e Group Learning Zone 1
Floor 3 TS3e Group Learning Zone 2
Floor 3 TS3e Group Learning Zone 3
Floor 3 TS3e Group Learning Zone 4
Floor 3 Tea Point
Floor 3 WC
Floor 3 WC Lobby
Floor 3 Workspace Zone 1
Floor 3 Workspace Zone 2
Floor 3 Workspace Zone 3
Floor 3 Workspace Zone 4
Floor 3 Workspace Zone 5
Floor 3 eSocial Learning
Floor 3: Plant Room 12
Floor 3: Plant Room 13
Floor 3: Plant Room 14
Floor 3: Room 2.035
Floor 3: Room 3.002
Floor 3: Room 3.003
Floor 3: Room 3.004
Floor 3: Room 3.005
Floor 3: Room 3.005 Zone 1
Floor 3: Room 3.005 Zone 2
Floor 3: Room 3.005 Zone 3
Floor 3: Room 3.005 Zone 4
Floor 3: Room 3.006
Floor 3: Room 3.007
Floor 3: Room 3.007 Zone 1
Floor 3: Room 3.008
Floor 3: Room 3.008 Zone 2
Floor 3: Room 3.009
Floor 3: Room 3.010
Floor 3: Room 3.011
Floor 3: Room 3.012
Floor 3: Room 3.013
Floor 3: Room 3.014
Floor 3: Room 3.015
Floor 3: Room 3.015 Zone 1
Floor 3: Room 3.015 Zone 2
Floor 3: Room 3.015 Zone 3
Floor 3: Room 3.015 Zone 4
Floor 3: Room 3.015 Zone 5
Floor 3: Room 3.015 Zone 6
Floor 3: Room 3.015 Zone 7
Floor 3: Room 3.015 Zone 8
Floor 3: Room 3.015 Zone 9
Floor 3: Room 3.016
Floor 3: Room 3.018
Floor 3: Room 3.018 Zone 1
Floor 3: Room 3.018 Zone 2
Floor 3: Room 3.018 Zone 3
Floor 3: Room 3.018 Zone 4
Floor 3: Room 3.019
Floor 3: Room 3.022
Floor 3: Room 3.023
Floor 3: Room 3.025
Floor 3: Room 3.027
Floor 3: Room 3.028
Floor 3: Room 3.029
Floor 3: Room 3.030
Floor 3: Room 3.031
Floor 3: Room 3.032
Floor 3: Room 3.033 Zone 2
Floor 3: Room 3.033 Zone 3
Floor 3: Room 3.033 Zone 4
Floor 3: Room 3.034
Floor 3: Room 3.035
Floor 3: Room 3.036
Floor 3: Room 3.037
Floor 3: Room 3.038
Floor 3: Room 3.042
Floor 3: Room 3.044
Floor 3: Room 3.045
Floor 3: Room 3.046
Floor 3: Room 3.047
Floor 3: Room 3.048
Floor 3: Room 3.049
Floor 3: Room 3.049 Zone 1
